起始乡镇,起始经度,起始纬度,终止乡镇,终止经度,终止纬度,距离(km)
妈妈镇,107.148174,30.564627,新宁镇,107.869794,31.081393,141.70
妈妈镇,107.148174,30.564627,回龙镇,107.774496,31.173316,142.18
妈妈镇,107.148174,30.564627,广福镇,107.846239,30.861445,116.97
妈妈镇,107.148174,30.564627,讲治镇,107.950456,31.030836,135.15
妈妈镇,107.148174,30.564627,任市镇,107.788644,30.902817,112.99
妈妈镇,107.148174,30.564627,梅家乡,108.026146,31.140120,161.39
妈妈镇,107.148174,30.564627,长岭镇,107.882716,30.900595,122.50
妈妈镇,107.148174,30.564627,甘棠镇,107.869738,30.967549,125.12
妈妈镇,107.148174,30.564627,八庙镇,107.913785,30.918565,126.37
妈妈镇,107.148174,30.564627,灵岩镇,107.977251,31.196791,144.88
妈妈镇,107.148174,30.564627,桃花镇,107.955130,31.480754,172.48
妈妈镇,107.148174,30.564627,石铁乡,108.099267,31.751202,184.29
妈妈镇,107.148174,30.564627,华景镇,108.104058,31.561272,185.92
妈妈镇,107.148174,30.564627,毛坝镇,107.749180,31.615451,153.74
妈妈镇,107.148174,30.564627,大成镇,107.558691,31.424846,124.91
妈妈镇,107.148174,30.564627,黄石乡,107.892694,31.388198,144.58
妈妈镇,107.148174,30.564627,老君乡,107.850308,31.514216,159.45
妈妈镇,107.148174,30.564627,芭蕉镇,107.869323,31.284145,150.40
妈妈镇,107.148174,30.564627,五宝镇,108.062990,31.477050,172.35
妈妈镇,107.148174,30.564627,渡口土家族乡,108.285415,31.664513,209.27
妈妈镇,107.148174,30.564627,峰城镇,107.956094,31.481515,172.40
妈妈镇,107.148174,30.564627,下八镇,107.934038,31.355846,147.23
妈妈镇,107.148174,30.564627,厂溪镇,107.948272,31.686582,167.60
妈妈镇,107.148174,30.564627,清溪镇,107.792071,31.415139,135.84
妈妈镇,107.148174,30.564627,新华镇,107.994594,31.739576,174.50
妈妈镇,107.148174,30.564627,樊哙镇,108.246289,31.635397,205.89
妈妈镇,107.148174,30.564627,白马镇,108.098518,31.623465,198.78
妈妈镇,107.148174,30.564627,南坪镇,107.964139,31.602092,183.77
妈妈镇,107.148174,30.564627,普光镇,107.708737,31.504251,136.03
妈妈镇,107.148174,30.564627,黄金镇,107.849845,31.607142,161.15
妈妈镇,107.148174,30.564627,君塘镇,107.629225,31.339487,116.35
妈妈镇,107.148174,30.564627,东乡街道,107.725367,31.354246,123.54
妈妈镇,107.148174,30.564627,蒲江街道,107.711881,31.362787,123.47
妈妈镇,107.148174,30.564627,柏树镇,107.653829,31.163978,105.77
妈妈镇,107.148174,30.564627,庙安镇,107.638575,31.240653,113.01
妈妈镇,107.148174,30.564627,南坝镇,108.005914,31.358845,157.36
妈妈镇,107.148174,30.564627,红峰镇,107.626512,31.684639,175.64
妈妈镇,107.148174,30.564627,胡家镇,107.666285,31.560335,147.34
妈妈镇,107.148174,30.564627,天生镇,107.752983,31.257788,141.48
妈妈镇,107.148174,30.564627,马渡关镇,107.481080,31.595353,161.81
妈妈镇,107.148174,30.564627,塔河镇,108.074450,31.351670,165.04
妈妈镇,107.148174,30.564627,土黄镇,108.195121,31.586505,212.68
妈妈镇,107.148174,30.564627,上峡镇,108.024139,31.301981,167.40
妈妈镇,107.148174,30.564627,三墩土家族乡,108.313591,31.615585,215.00
妈妈镇,107.148174,30.564627,龙泉土家族乡,108.285415,31.664513,209.27
妈妈镇,107.148174,30.564627,漆树土家族乡,108.285415,31.664513,209.27
妈妈镇,107.148174,30.564627,茶河镇,108.062908,31.374234,165.08
妈妈镇,107.148174,30.564627,龙凤镇,106.755759,30.938577,106.71
妈妈镇,107.148174,30.564627,报恩乡,107.134144,31.187633,121.18
妈妈镇,107.148174,30.564627,琅琊镇,106.959459,30.695288,40.18
妈妈镇,107.148174,30.564627,三板镇,106.961374,30.996846,90.96
妈妈镇,107.148174,30.564627,安北乡,107.038724,31.148075,118.39
妈妈镇,107.148174,30.564627,望溪镇,106.944718,30.647351,36.29
妈妈镇,107.148174,30.564627,拱市乡,106.764047,30.873941,105.99
妈妈镇,107.148174,30.564627,文崇镇,107.166023,31.153671,118.63
妈妈镇,107.148174,30.564627,定远镇,106.791018,30.801988,97.50
妈妈镇,107.148174,30.564627,卷硐镇,107.053999,30.761592,49.15
妈妈镇,107.148174,30.564627,丰乐镇,107.136781,31.106844,114.63
妈妈镇,107.148174,30.564627,李渡镇,106.964716,30.777590,50.27
妈妈镇,107.148174,30.564627,李馥镇,107.012036,30.944996,86.41
妈妈镇,107.148174,30.564627,鲜渡镇,106.896503,30.758836,95.08
妈妈镇,107.148174,30.564627,渠江街道,109.027763,32.715397,368.71
妈妈镇,107.148174,30.564627,青龙镇,106.919092,30.888177,83.18
妈妈镇,107.148174,30.564627,清溪场镇,106.827981,30.892694,94.22
妈妈镇,107.148174,30.564627,渠北镇,121.777503,41.588657,2224.88
妈妈镇,107.148174,30.564627,东安镇,107.093745,30.960905,76.57
妈妈镇,107.148174,30.564627,涌兴镇,107.077411,31.124230,110.65
妈妈镇,107.148174,30.564627,天星街道,106.980606,30.835038,79.18
妈妈镇,107.148174,30.564627,三汇镇,107.138278,31.029661,104.75
妈妈镇,107.148174,30.564627,有庆镇,106.838522,30.804417,92.73
妈妈镇,107.148174,30.564627,万寿镇,106.941963,30.928914,83.60
妈妈镇,107.148174,30.564627,新市镇,106.697042,30.845795,108.47
妈妈镇,107.148174,30.564627,渠南街道,106.965317,30.832584,79.08
妈妈镇,107.148174,30.564627,合力镇,107.010545,30.761962,60.29
妈妈镇,107.148174,30.564627,宝城镇,106.765051,30.838877,101.36
妈妈镇,107.148174,30.564627,中滩镇,106.893713,30.795220,87.24
妈妈镇,107.148174,30.564627,岩峰镇,106.971995,31.057825,92.97
妈妈镇,107.148174,30.564627,静边镇,106.838272,31.010407,92.71
妈妈镇,107.148174,30.564627,土溪镇,107.054012,31.016189,95.64
妈妈镇,107.148174,30.564627,临巴镇,107.063931,30.891699,67.48
妈妈镇,107.148174,30.564627,望江乡,106.875222,30.911220,88.73
妈妈镇,107.148174,30.564627,巨光乡,106.902698,31.027981,103.55
妈妈镇,107.148174,30.564627,大义乡,107.041824,31.194748,110.82
妈妈镇,107.148174,30.564627,贵福镇,106.985337,31.129490,105.46
高明镇,107.347334,30.546790,八渡乡,107.403385,30.579614,9.50
高明镇,107.347334,30.546790,永胜镇,107.457577,30.818119,48.55
高明镇,107.347334,30.546790,安吉乡,107.500726,30.907112,61.53
高明镇,107.347334,30.546790,石子镇,107.300758,30.436770,16.88
高明镇,107.347334,30.546790,天城镇,107.341415,30.499131,7.47
高明镇,107.347334,30.546790,观音镇,107.448256,30.673839,23.01
高明镇,107.347334,30.546790,石桥铺镇,107.437678,30.770228,43.13
高明镇,107.347334,30.546790,庙坝镇,107.102218,30.600076,42.41
高明镇,107.347334,30.546790,景市镇,107.552492,31.012362,77.55
高明镇,107.347334,30.546790,石板街道,107.474416,31.074802,101.63
高明镇,107.347334,30.546790,堡子镇,107.303139,31.344459,170.33
高明镇,107.347334,30.546790,虎让乡,107.209351,31.341803,167.18
高明镇,107.347334,30.546790,米城乡,107.332687,31.279995,146.89
高明镇,107.347334,30.546790,福善镇,107.584937,31.047483,84.26
高明镇,107.347334,30.546790,杨柳街道,107.505873,31.182242,117.04
高明镇,107.347334,30.546790,桥湾镇,107.202620,31.261140,154.63
高明镇,107.347334,30.546790,平滩镇,107.512259,30.933431,65.18
高明镇,107.347334,30.546790,赵固镇,107.280691,31.240285,145.71
高明镇,107.347334,30.546790,三里坪街道,107.513072,31.202235,115.79
高明镇,107.347334,30.546790,斌郎街道,107.494037,31.126448,109.72
高明镇,107.347334,30.546790,幺塘乡,107.394523,31.159552,121.43
高明镇,107.347334,30.546790,龙会乡,107.200011,31.125132,146.70
高明镇,107.347334,30.546790,翠屏街道,107.509301,31.189092,116.29
高明镇,107.347334,30.546790,大堰镇,107.332680,31.236690,137.21
高明镇,107.347334,30.546790,安仁乡,107.773843,31.031477,86.91
高明镇,107.347334,30.546790,河市镇,107.434248,31.141540,116.48
高明镇,107.347334,30.546790,亭子镇,107.596463,31.113260,96.11
高明镇,107.347334,30.546790,双庙镇,107.367131,30.984120,75.77
高明镇,107.347334,30.546790,百节镇,107.454102,31.023069,93.75
高明镇,107.347334,30.546790,石梯镇,107.160852,31.228216,150.70
高明镇,107.347334,30.546790,金垭镇,107.408369,31.083509,87.80
高明镇,107.347334,30.546790,赵家镇,107.416361,30.962931,69.64
高明镇,107.347334,30.546790,渡市镇,107.277676,31.059865,94.46
高明镇,107.347334,30.546790,罐子镇,107.301602,31.135825,127.68
高明镇,107.347334,30.546790,管村镇,107.311350,31.182932,129.85
高明镇,107.347334,30.546790,南岳镇,107.565093,30.874924,59.00
高明镇,107.347334,30.546790,石桥镇,107.118101,31.298319,152.67
高明镇,107.347334,30.546790,万家镇,107.623465,30.956475,72.90
高明镇,107.347334,30.546790,麻柳镇,107.695559,31.023875,80.35
高明镇,107.347334,30.546790,明月江街道,107.576751,31.164653,122.20
高明镇,107.347334,30.546790,大树镇,107.633019,30.903638,63.75
高明镇,107.347334,30.546790,东岳镇,107.487468,31.316087,137.32
高明镇,107.347334,30.546790,江陵镇,107.240246,31.408850,172.11
高明镇,107.347334,30.546790,金石镇,107.379460,31.402340,162.40
高明镇,107.347334,30.546790,东城街道,107.507925,31.212699,117.81
高明镇,107.347334,30.546790,碑庙镇,107.400196,31.473874,164.35
高明镇,107.347334,30.546790,复兴镇,107.431603,31.224379,123.67
高明镇,107.347334,30.546790,北山镇,107.304557,31.473063,165.90
高明镇,107.347334,30.546790,青宁镇,107.442087,31.496649,163.61
高明镇,107.347334,30.546790,朝阳街道,120.467130,41.596732,2147.54
高明镇,107.347334,30.546790,梓桐镇,107.361585,31.505554,169.30
高明镇,107.347334,30.546790,磐石镇,107.597372,31.230389,128.43
高明镇,107.347334,30.546790,安云乡,107.485657,31.469172,155.83
高明镇,107.347334,30.546790,凤北街道,107.513526,31.219509,118.58
高明镇,107.347334,30.546790,蒲家镇,107.520675,31.374130,139.44
高明镇,107.347334,30.546790,罗江镇,107.534480,31.305442,127.28
高明镇,107.347334,30.546790,双龙镇,107.449080,31.283549,132.03
高明镇,107.347334,30.546790,凤西街道,107.469723,31.203805,119.29
高明镇,107.347334,30.546790,西城街道,107.499373,31.215750,118.17
高明镇,107.347334,30.546790,石窝镇,107.663877,31.863900,232.51
高明镇,107.347334,30.546790,井溪镇,108.239650,31.765030,240.15
高明镇,107.347334,30.546790,紫溪乡,108.228872,32.207882,289.26
高明镇,107.347334,30.546790,曾家乡,107.772365,31.777984,204.58
高明镇,107.347334,30.546790,旧院镇,108.203667,31.843123,235.23
高明镇,107.347334,30.546790,石塘镇,108.123872,31.892337,221.01
高明镇,107.347334,30.546790,魏家镇,108.034393,32.081698,247.57
高明镇,107.347334,30.546790,玉带乡,107.588241,31.871638,244.88
高明镇,107.347334,30.546790,鹰背镇,107.538072,31.706761,220.37
高明镇,107.347334,30.546790,沙滩镇,108.053074,31.923269,233.54
高明镇,107.347334,30.546790,铁矿镇,108.034636,31.821572,208.14
高明镇,107.347334,30.546790,青花镇,108.004857,31.961972,235.56
高明镇,107.347334,30.546790,长坝镇,107.926515,31.865089,219.94
高明镇,107.347334,30.546790,大沙镇,107.719753,31.852877,225.03
高明镇,107.347334,30.546790,黑宝山镇,107.863524,31.897541,231.32
高明镇,107.347334,30.546790,黄钟镇,107.823998,32.000997,251.57
高明镇,107.347334,30.546790,古东关街道,108.039449,32.070051,245.90
高明镇,107.347334,30.546790,官渡镇,108.056460,32.153296,254.53
高明镇,107.347334,30.546790,草坝镇,107.662350,31.928679,241.03
高明镇,107.347334,30.546790,河口镇,107.688320,31.796817,219.09
高明镇,107.347334,30.546790,固军镇,108.137639,31.807122,217.90
高明镇,107.347334,30.546790,永宁镇,107.855873,32.167962,284.26
高明镇,107.347334,30.546790,竹峪镇,107.715612,32.195348,307.33
高明镇,107.347334,30.546790,罗文镇,107.814216,31.692531,192.07
高明镇,107.347334,30.546790,太平镇,108.038554,32.067511,246.24
高明镇,107.347334,30.546790,白沙镇,108.167091,31.967505,241.09
高明镇,107.347334,30.546790,大竹镇,108.314721,32.163017,294.15
高明镇,107.347334,30.546790,八台镇,108.216720,31.929845,238.17
高明镇,107.347334,30.546790,白果镇,108.328804,32.108190,287.19
高明镇,107.347334,30.546790,庙子乡,108.371451,32.206860,306.01
高明镇,107.347334,30.546790,蜂桶乡,108.357750,31.822650,261.65
高明镇,107.347334,30.546790,永兴镇,107.885493,31.142111,122.28
高明镇,107.347334,30.546790,淙城街道,107.863437,31.088181,113.64
高明镇,107.347334,30.546790,普安镇,107.833680,31.098779,119.11
高明镇,107.347334,30.546790,新宁镇,107.869794,31.081393,112.86
高明镇,107.347334,30.546790,回龙镇,107.774496,31.173316,129.55
高明镇,107.347334,30.546790,广福镇,107.846239,30.861445,88.12
高明镇,107.347334,30.546790,讲治镇,107.950456,31.030836,106.30
高明镇,107.347334,30.546790,任市镇,107.788644,30.902817,84.14
高明镇,107.347334,30.546790,梅家乡,108.026146,31.140120,132.55
高明镇,107.347334,30.546790,长岭镇,107.882716,30.900595,93.66
高明镇,107.347334,30.546790,甘棠镇,107.869738,30.967549,96.28
高明镇,107.347334,30.546790,八庙镇,107.913785,30.918565,97.53
高明镇,107.347334,30.546790,灵岩镇,107.977251,31.196791,133.39
高明镇,107.347334,30.546790,桃花镇,107.955130,31.480754,196.22
高明镇,107.347334,30.546790,石铁乡,108.099267,31.751202,208.03
高明镇,107.347334,30.546790,华景镇,108.104058,31.561272,209.66
高明镇,107.347334,30.546790,毛坝镇,107.749180,31.615451,177.48
高明镇,107.347334,30.546790,大成镇,107.558691,31.424846,148.65
高明镇,107.347334,30.546790,黄石乡,107.892694,31.388198,168.32
高明镇,107.347334,30.546790,老君乡,107.850308,31.514216,183.19
高明镇,107.347334,30.546790,芭蕉镇,107.869323,31.284145,174.14
高明镇,107.347334,30.546790,五宝镇,108.062990,31.477050,196.09
高明镇,107.347334,30.546790,渡口土家族乡,108.285415,31.664513,233.01
高明镇,107.347334,30.546790,峰城镇,107.956094,31.481515,196.14
高明镇,107.347334,30.546790,下八镇,107.934038,31.355846,170.97
高明镇,107.347334,30.546790,厂溪镇,107.948272,31.686582,191.34
高明镇,107.347334,30.546790,清溪镇,107.792071,31.415139,159.57
高明镇,107.347334,30.546790,新华镇,107.994594,31.739576,198.24
高明镇,107.347334,30.546790,樊哙镇,108.246289,31.635397,229.63
高明镇,107.347334,30.546790,白马镇,108.098518,31.623465,222.52
高明镇,107.347334,30.546790,南坪镇,107.964139,31.602092,207.51
高明镇,107.347334,30.546790,普光镇,107.708737,31.504251,159.77
高明镇,107.347334,30.546790,黄金镇,107.849845,31.607142,184.88
高明镇,107.347334,30.546790,君塘镇,107.629225,31.339487,140.09
高明镇,107.347334,30.546790,东乡街道,107.725367,31.354246,147.28
高明镇,107.347334,30.546790,蒲江街道,107.711881,31.362787,147.21
高明镇,107.347334,30.546790,柏树镇,107.653829,31.163978,129.51
高明镇,107.347334,30.546790,庙安镇,107.638575,31.240653,136.75
高明镇,107.347334,30.546790,南坝镇,108.005914,31.358845,181.10
高明镇,107.347334,30.546790,红峰镇,107.626512,31.684639,199.38
高明镇,107.347334,30.546790,胡家镇,107.666285,31.560335,171.08
高明镇,107.347334,30.546790,天生镇,107.752983,31.257788,146.80
高明镇,107.347334,30.546790,马渡关镇,107.481080,31.595353,185.55
高明镇,107.347334,30.546790,塔河镇,108.074450,31.351670,188.78
高明镇,107.347334,30.546790,土黄镇,108.195121,31.586505,236.42
高明镇,107.347334,30.546790,上峡镇,108.024139,31.301981,167.12
高明镇,107.347334,30.546790,三墩土家族乡,108.313591,31.615585,238.74
高明镇,107.347334,30.546790,龙泉土家族乡,108.285415,31.664513,233.01
高明镇,107.347334,30.546790,漆树土家族乡,108.285415,31.664513,233.01
高明镇,107.347334,30.546790,茶河镇,108.062908,31.374234,188.82
高明镇,107.347334,30.546790,龙凤镇,106.755759,30.938577,130.26
高明镇,107.347334,30.546790,报恩乡,107.134144,31.187633,144.73
高明镇,107.347334,30.546790,琅琊镇,106.959459,30.695288,75.13
高明镇,107.347334,30.546790,三板镇,106.961374,30.996846,114.50
高明镇,107.347334,30.546790,安北乡,107.038724,31.148075,141.94
高明镇,107.347334,30.546790,望溪镇,106.944718,30.647351,71.24
高明镇,107.347334,30.546790,拱市乡,106.764047,30.873941,129.53
高明镇,107.347334,30.546790,文崇镇,107.166023,31.153671,142.17
高明镇,107.347334,30.546790,定远镇,106.791018,30.801988,121.04
高明镇,107.347334,30.546790,卷硐镇,107.053999,30.761592,66.51
高明镇,107.347334,30.546790,丰乐镇,107.136781,31.106844,138.17
高明镇,107.347334,30.546790,李渡镇,106.964716,30.777590,85.12
高明镇,107.347334,30.546790,李馥镇,107.012036,30.944996,109.95
高明镇,107.347334,30.546790,鲜渡镇,106.896503,30.758836,118.63
高明镇,107.347334,30.546790,渠江街道,109.027763,32.715397,392.45
高明镇,107.347334,30.546790,青龙镇,106.919092,30.888177,106.72
高明镇,107.347334,30.546790,清溪场镇,106.827981,30.892694,117.77
高明镇,107.347334,30.546790,渠北镇,121.777503,41.588657,2248.62
高明镇,107.347334,30.546790,东安镇,107.093745,30.960905,100.11
高明镇,107.347334,30.546790,涌兴镇,107.077411,31.124230,134.19
高明镇,107.347334,30.546790,天星街道,106.980606,30.835038,102.72
高明镇,107.347334,30.546790,三汇镇,107.138278,31.029661,128.29
高明镇,107.347334,30.546790,有庆镇,106.838522,30.804417,116.27
高明镇,107.347334,30.546790,万寿镇,106.941963,30.928914,107.15
高明镇,107.347334,30.546790,新市镇,106.697042,30.845795,132.01
高明镇,107.347334,30.546790,渠南街道,106.965317,30.832584,102.62
高明镇,107.347334,30.546790,合力镇,107.010545,30.761962,77.66
高明镇,107.347334,30.546790,宝城镇,106.765051,30.838877,124.90
高明镇,107.347334,30.546790,中滩镇,106.893713,30.795220,110.78
高明镇,107.347334,30.546790,岩峰镇,106.971995,31.057825,116.51
高明镇,107.347334,30.546790,静边镇,106.838272,31.010407,116.25
高明镇,107.347334,30.546790,土溪镇,107.054012,31.016189,119.18
高明镇,107.347334,30.546790,临巴镇,107.063931,30.891699,91.02
高明镇,107.347334,30.546790,望江乡,106.875222,30.911220,112.27
高明镇,107.347334,30.546790,巨光乡,106.902698,31.027981,127.10
高明镇,107.347334,30.546790,大义乡,107.041824,31.194748,134.36
高明镇,107.347334,30.546790,贵福镇,106.985337,31.129490,129.00
八渡乡,107.403385,30.579614,永胜镇,107.457577,30.818119,39.51
八渡乡,107.403385,30.579614,安吉乡,107.500726,30.907112,52.49
八渡乡,107.403385,30.579614,石子镇,107.300758,30.436770,21.60
八渡乡,107.403385,30.579614,天城镇,107.341415,30.499131,12.19
八渡乡,107.403385,30.579614,观音镇,107.448256,30.673839,13.97
八渡乡,107.403385,30.579614,石桥铺镇,107.437678,30.770228,34.09
八渡乡,107.403385,30.579614,庙坝镇,107.102218,30.600076,51.91
八渡乡,107.403385,30.579614,景市镇,107.552492,31.012362,68.51
八渡乡,107.403385,30.579614,石板街道,107.474416,31.074802,92.59
八渡乡,107.403385,30.579614,堡子镇,107.303139,31.344459,161.29
八渡乡,107.403385,30.579614,虎让乡,107.209351,31.341803,158.14
八渡乡,107.403385,30.579614,米城乡,107.332687,31.279995,137.85
八渡乡,107.403385,30.579614,福善镇,107.584937,31.047483,75.22
八渡乡,107.403385,30.579614,杨柳街道,107.505873,31.182242,108.00
八渡乡,107.403385,30.579614,桥湾镇,107.202620,31.261140,145.59
八渡乡,107.403385,30.579614,平滩镇,107.512259,30.933431,56.14
八渡乡,107.403385,30.579614,赵固镇,107.280691,31.240285,136.67
八渡乡,107.403385,30.579614,三里坪街道,107.513072,31.202235,106.75
八渡乡,107.403385,30.579614,斌郎街道,107.494037,31.126448,100.68
八渡乡,107.403385,30.579614,幺塘乡,107.394523,31.159552,112.39
八渡乡,107.403385,30.579614,龙会乡,107.200011,31.125132,137.66
八渡乡,107.403385,30.579614,翠屏街道,107.509301,31.189092,107.25
八渡乡,107.403385,30.579614,大堰镇,107.332680,31.236690,128.17
八渡乡,107.403385,30.579614,安仁乡,107.773843,31.031477,77.87
八渡乡,107.403385,30.579614,河市镇,107.434248,31.141540,107.44
八渡乡,107.403385,30.579614,亭子镇,107.596463,31.113260,87.07
八渡乡,107.403385,30.579614,双庙镇,107.367131,30.984120,72.94
八渡乡,107.403385,30.579614,百节镇,107.454102,31.023069,84.71
八渡乡,107.403385,30.579614,石梯镇,107.160852,31.228216,141.66
八渡乡,107.403385,30.579614,金垭镇,107.408369,31.083509,84.96
八渡乡,107.403385,30.579614,赵家镇,107.416361,30.962931,66.80
八渡乡,107.403385,30.579614,渡市镇,107.277676,31.059865,91.62
八渡乡,107.403385,30.579614,罐子镇,107.301602,31.135825,118.64
八渡乡,107.403385,30.579614,管村镇,107.311350,31.182932,120.81
八渡乡,107.403385,30.579614,南岳镇,107.565093,30.874924,49.96
八渡乡,107.403385,30.579614,石桥镇,107.118101,31.298319,143.63
八渡乡,107.403385,30.579614,万家镇,107.623465,30.956475,63.86
八渡乡,107.403385,30.579614,麻柳镇,107.695559,31.023875,71.31
八渡乡,107.403385,30.579614,明月江街道,107.576751,31.164653,113.16
八渡乡,107.403385,30.579614,大树镇,107.633019,30.903638,54.71
八渡乡,107.403385,30.579614,东岳镇,107.487468,31.316087,128.28
八渡乡,107.403385,30.579614,江陵镇,107.240246,31.408850,163.07
八渡乡,107.403385,30.579614,金石镇,107.379460,31.402340,153.36
八渡乡,107.403385,30.579614,东城街道,107.507925,31.212699,108.77
八渡乡,107.403385,30.579614,碑庙镇,107.400196,31.473874,155.31
八渡乡,107.403385,30.579614,复兴镇,107.431603,31.224379,114.63
八渡乡,107.403385,30.579614,北山镇,107.304557,31.473063,156.86
八渡乡,107.403385,30.579614,青宁镇,107.442087,31.496649,154.57
八渡乡,107.403385,30.579614,朝阳街道,120.467130,41.596732,2138.50
八渡乡,107.403385,30.579614,梓桐镇,107.361585,31.505554,160.26
八渡乡,107.403385,30.579614,磐石镇,107.597372,31.230389,119.39
八渡乡,107.403385,30.579614,安云乡,107.485657,31.469172,146.79
八渡乡,107.403385,30.579614,凤北街道,107.513526,31.219509,109.54
八渡乡,107.403385,30.579614,蒲家镇,107.520675,31.374130,130.40
八渡乡,107.403385,30.579614,罗江镇,107.534480,31.305442,118.24
八渡乡,107.403385,30.579614,双龙镇,107.449080,31.283549,122.99
八渡乡,107.403385,30.579614,凤西街道,107.469723,31.203805,110.25
八渡乡,107.403385,30.579614,西城街道,107.499373,31.215750,109.13
八渡乡,107.403385,30.579614,石窝镇,107.663877,31.863900,223.47
八渡乡,107.403385,30.579614,井溪镇,108.239650,31.765030,231.11
八渡乡,107.403385,30.579614,紫溪乡,108.228872,32.207882,280.22
八渡乡,107.403385,30.579614,曾家乡,107.772365,31.777984,195.54
八渡乡,107.403385,30.579614,旧院镇,108.203667,31.843123,226.19
八渡乡,107.403385,30.579614,石塘镇,108.123872,31.892337,211.97
八渡乡,107.403385,30.579614,魏家镇,108.034393,32.081698,238.53
八渡乡,107.403385,30.579614,玉带乡,107.588241,31.871638,235.84
八渡乡,107.403385,30.579614,鹰背镇,107.538072,31.706761,211.33
八渡乡,107.403385,30.579614,沙滩镇,108.053074,31.923269,224.50
八渡乡,107.403385,30.579614,铁矿镇,108.034636,31.821572,199.10
八渡乡,107.403385,30.579614,青花镇,108.004857,31.961972,226.52
八渡乡,107.403385,30.579614,长坝镇,107.926515,31.865089,210.90
八渡乡,107.403385,30.579614,大沙镇,107.719753,31.852877,215.99
八渡乡,107.403385,30.579614,黑宝山镇,107.863524,31.897541,222.28
八渡乡,107.403385,30.579614,黄钟镇,107.823998,32.000997,242.53
八渡乡,107.403385,30.579614,古东关街道,108.039449,32.070051,236.86
八渡乡,107.403385,30.579614,官渡镇,108.056460,32.153296,245.49
八渡乡,107.403385,30.579614,草坝镇,107.662350,31.928679,231.99
八渡乡,107.403385,30.579614,河口镇,107.688320,31.796817,210.05
八渡乡,107.403385,30.579614,固军镇,108.137639,31.807122,208.86
八渡乡,107.403385,30.579614,永宁镇,107.855873,32.167962,275.21
八渡乡,107.403385,30.579614,竹峪镇,107.715612,32.195348,298.29
八渡乡,107.403385,30.579614,罗文镇,107.814216,31.692531,183.03
八渡乡,107.403385,30.579614,太平镇,108.038554,32.067511,237.20
八渡乡,107.403385,30.579614,白沙镇,108.167091,31.967505,232.05
八渡乡,107.403385,30.579614,大竹镇,108.314721,32.163017,285.11
八渡乡,107.403385,30.579614,八台镇,108.216720,31.929845,229.13
八渡乡,107.403385,30.579614,白果镇,108.328804,32.108190,278.15
八渡乡,107.403385,30.579614,庙子乡,108.371451,32.206860,296.97
八渡乡,107.403385,30.579614,蜂桶乡,108.357750,31.822650,252.61
八渡乡,107.403385,30.579614,永兴镇,107.885493,31.142111,113.24
八渡乡,107.403385,30.579614,淙城街道,107.863437,31.088181,104.60
八渡乡,107.403385,30.579614,普安镇,107.833680,31.098779,110.07
八渡乡,107.403385,30.579614,新宁镇,107.869794,31.081393,103.82
八渡乡,107.403385,30.579614,回龙镇,107.774496,31.173316,120.51
八渡乡,107.403385,30.579614,广福镇,107.846239,30.861445,79.08
八渡乡,107.403385,30.579614,讲治镇,107.950456,31.030836,97.26
八渡乡,107.403385,30.579614,任市镇,107.788644,30.902817,75.10
八渡乡,107.403385,30.579614,梅家乡,108.026146,31.140120,123.51
八渡乡,107.403385,30.579614,长岭镇,107.882716,30.900595,84.62
八渡乡,107.403385,30.579614,甘棠镇,107.869738,30.967549,87.24
八渡乡,107.403385,30.579614,八庙镇,107.913785,30.918565,88.49
八渡乡,107.403385,30.579614,灵岩镇,107.977251,31.196791,124.35
八渡乡,107.403385,30.579614,桃花镇,107.955130,31.480754,187.18
八渡乡,107.403385,30.579614,石铁乡,108.099267,31.751202,198.99
八渡乡,107.403385,30.579614,华景镇,108.104058,31.561272,200.62
八渡乡,107.403385,30.579614,毛坝镇,107.749180,31.615451,168.44
八渡乡,107.403385,30.579614,大成镇,107.558691,31.424846,139.61
八渡乡,107.403385,30.579614,黄石乡,107.892694,31.388198,159.28
八渡乡,107.403385,30.579614,老君乡,107.850308,31.514216,174.15
八渡乡,107.403385,30.579614,芭蕉镇,107.869323,31.284145,165.10
八渡乡,107.403385,30.579614,五宝镇,108.062990,31.477050,187.05
八渡乡,107.403385,30.579614,渡口土家族乡,108.285415,31.664513,223.97
八渡乡,107.403385,30.579614,峰城镇,107.956094,31.481515,187.10
八渡乡,107.403385,30.579614,下八镇,107.934038,31.355846,161.93
八渡乡,107.403385,30.579614,厂溪镇,107.948272,31.686582,182.30
八渡乡,107.403385,30.579614,清溪镇,107.792071,31.415139,150.53
八渡乡,107.403385,30.579614,新华镇,107.994594,31.739576,189.20
八渡乡,107.403385,30.579614,樊哙镇,108.246289,31.635397,220.59
八渡乡,107.403385,30.579614,白马镇,108.098518,31.623465,213.48
八渡乡,107.403385,30.579614,南坪镇,107.964139,31.602092,198.47
八渡乡,107.403385,30.579614,普光镇,107.708737,31.504251,150.73
八渡乡,107.403385,30.579614,黄金镇,107.849845,31.607142,175.84
八渡乡,107.403385,30.579614,君塘镇,107.629225,31.339487,131.05
八渡乡,107.403385,30.579614,东乡街道,107.725367,31.354246,138.24
八渡乡,107.403385,30.579614,蒲江街道,107.711881,31.362787,138.17
八渡乡,107.403385,30.579614,柏树镇,107.653829,31.163978,120.47
八渡乡,107.403385,30.579614,庙安镇,107.638575,31.240653,127.71
八渡乡,107.403385,30.579614,南坝镇,108.005914,31.358845,172.06
